Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11240,2488,71,34,300,84,1218,235,156,24,752,46.77,251.29,186.26,50.15,Type_4,Area_3,Type_3
13440,2498,104,24,175,29,914,252,202,65,721,56.14,159.63,346.54,58.26,Type_1,Area_4,Type_3
5325,2422,319,29,323,161,537,133,199,199,551,33.3,215.35,174.99,54.96,Type_10,Area_4,Type_3
12794,2314,145,16,120,18,85,241,236,119,446,87.32,336.99,993.47,15.24,Type_11,Area_4,Type_3
13378,2481,6,13,170,31,934,203,214,147,313,88.2,326.93,474.05,7.57,Type_6,Area_4,Type_3
2809,2004,340,38,108,77,124,117,158,163,708,58.61,268.66,917.6,19.41,Type_10,Area_4,Type_3
5278,2251,105,22,30,11,1505,251,207,72,351,49.96,275.05,1109.81,48.2,Type_3,Area_4,Type_3
2941,2299,307,26,342,-13,531,141,215,210,691,45.92,174.68,351.84,9.91,Type_10,Area_4,Type_3
5110,2397,65,12,95,27,1082,232,215,113,811,87.98,447.1,177.56,32.72,Type_6,Area_4,Type_3
14954,2407,266,3,85,0,684,211,241,167,990,49.95,400.87,962.87,53.21,Type_2,Area_3,Type_3
6990,2678,191,15,42,9,1149,218,250,162,618,31.86,201.43,1047.05,23.11,Type_2,Area_3,Type_3
6980,2622,30,9,454,111,690,218,220,138,959,32.33,243.92,685.15,53.63,Type_11,Area_4,Type_3
13079,2370,52,28,379,128,1199,222,169,64,860,80.36,323.24,991.68,23.4,Type_10,Area_4,Type_3
11313,2529,137,30,323,-36,391,249,214,70,1159,57.89,230.46,824.06,13.18,Type_4,Area_3,Type_3
10984,2642,177,32,212,107,2359,216,237,128,1026,51.41,256.28,833.84,5.0,Type_4,Area_3,Type_3
5720,2446,326,9,60,8,457,198,230,172,1812,38.63,325.28,823.39,45.72,Type_6,Area_4,Type_3
6073,2531,327,10,295,27,90,196,229,173,1879,40.13,291.95,841.24,15.59,Type_6,Area_4,Type_3
11201,2439,141,22,270,-103,1230,246,228,100,1570,43.63,201.41,982.68,15.94,Type_4,Area_3,Type_3
3968,2259,228,14,30,5,1103,199,252,188,400,32.42,418.59,906.64,59.75,Type_1,Area_4,Type_3
3836,2180,40,27,120,59,1114,211,169,78,1177,48.2,420.5,286.21,20.72,Type_10,Area_4,Type_3
11970,2569,102,28,120,34,1020,253,190,45,576,75.11,433.21,438.6,30.23,Type_13,Area_3,Type_3
4875,2196,313,31,60,19,595,125,200,208,1379,47.99,420.31,277.66,24.27,Type_10,Area_4,Type_3
4678,2296,321,23,150,69,968,156,212,192,242,87.68,210.89,702.37,39.57,Type_10,Area_4,Type_3
8228,2621,221,14,365,82,1518,202,253,185,1973,37.55,219.96,673.37,13.13,Type_4,Area_3,Type_3
5015,2423,262,24,309,199,1190,155,244,223,900,41.79,168.93,123.34,50.16,Type_10,Area_4,Type_3
2752,2076,168,8,150,18,711,227,243,150,870,70.45,437.25,966.17,6.66,Type_2,Area_4,Type_3
6894,2727,170,13,85,13,1020,229,245,146,446,53.01,161.25,271.87,35.16,Type_2,Area_3,Type_3
13715,2650,127,5,446,102,616,228,237,143,1364,41.36,345.64,162.62,48.06,Type_2,Area_3,Type_3
15092,2614,4,18,150,58,1347,193,201,143,664,68.37,236.38,880.33,14.69,Type_11,Area_3,Type_3
15052,2473,127,28,90,13,967,253,209,64,1354,76.55,432.4,532.31,31.37,Type_4,Area_3,Type_3
11326,2572,153,34,365,-27,417,238,217,78,1041,48.82,444.24,989.68,45.21,Type_4,Area_3,Type_3
3142,2178,291,36,190,88,516,99,208,236,589,85.25,240.48,291.13,25.72,Type_10,Area_4,Type_3
2364,1903,67,16,108,36,120,234,207,100,969,59.16,194.61,280.8,50.05,Type_3,Area_4,Type_3
8257,2588,182,14,295,53,1473,224,248,154,2069,45.11,174.18,519.91,44.17,Type_4,Area_3,Type_3
2988,2031,59,34,42,11,256,223,149,33,691,60.29,244.0,921.27,24.2,Type_1,Area_4,Type_3
7484,2504,208,10,150,21,1032,213,250,172,993,59.78,383.91,1141.4,10.46,Type_4,Area_3,Type_3
4744,2341,105,11,30,4,1422,238,227,118,443,89.66,448.37,289.42,7.73,Type_6,Area_4,Type_3
10945,2682,145,10,342,152,2329,234,239,136,942,50.37,407.27,137.61,24.25,Type_4,Area_3,Type_3
5447,2454,97,11,323,182,1167,239,224,114,792,50.87,354.19,607.34,43.96,Type_6,Area_4,Type_3
7237,2589,192,26,150,61,1040,208,249,160,1348,66.79,281.44,1018.15,52.49,Type_4,Area_3,Type_3
8861,2756,330,4,426,77,1513,210,235,163,1914,60.34,171.84,511.95,51.1,Type_11,Area_3,Type_3
5320,2375,319,27,108,53,162,140,204,198,342,64.79,165.94,975.85,53.7,Type_10,Area_4,Type_3
15075,2453,213,34,42,33,1509,170,248,193,600,85.91,343.88,1151.4,33.3,Type_4,Area_3,Type_3
14920,2425,172,5,0,0,630,223,242,154,660,60.78,159.9,529.13,27.25,Type_3,Area_3,Type_3
4055,2261,359,29,60,34,1189,164,174,137,571,76.77,205.35,477.03,32.73,Type_10,Area_4,Type_3
4100,2345,216,21,120,43,1120,194,254,189,120,31.67,197.63,1093.67,10.63,Type_6,Area_4,Type_3
8207,2634,189,6,418,95,1557,221,245,159,1919,37.62,395.31,551.08,21.5,Type_4,Area_3,Type_3
11100,2511,40,11,301,83,918,221,215,127,1237,89.36,360.75,397.78,42.0,Type_4,Area_3,Type_3
5850,2452,348,6,90,9,295,209,231,160,1917,60.36,301.31,1157.82,40.16,Type_6,Area_4,Type_3
1932,2088,66,33,313,131,351,231,156,31,301,63.69,177.4,458.72,62.74,Type_5,Area_4,Type_3
5675,2442,107,22,242,101,942,251,209,75,1018,87.48,366.28,491.91,61.43,Type_5,Area_4,Type_3
12815,2232,332,31,124,-3,1405,135,186,181,836,30.15,241.21,816.01,20.98,Type_10,Area_4,Type_3
8298,2739,150,8,342,28,2114,230,240,142,2522,68.67,437.57,704.39,38.68,Type_4,Area_3,Type_3
7224,2560,200,17,175,32,1075,211,253,171,1222,48.14,346.85,448.99,16.23,Type_4,Area_3,Type_3
2824,2299,310,27,127,-13,524,136,210,209,474,43.32,322.63,564.59,37.77,Type_10,Area_4,Type_3
1874,2020,74,18,301,59,430,239,202,88,67,80.44,177.87,284.75,29.75,Type_5,Area_4,Type_3
12470,2304,349,29,319,193,666,155,180,155,201,66.32,409.28,490.65,35.7,Type_10,Area_4,Type_3
11195,2482,183,23,242,-67,1277,219,248,149,1332,37.69,404.42,149.76,31.22,Type_4,Area_3,Type_3
4638,2208,301,10,30,-14,1452,193,236,183,984,69.74,306.46,208.48,49.94,Type_10,Area_4,Type_3
5662,2312,148,28,60,32,1563,244,224,89,659,36.34,167.28,332.22,31.36,Type_3,Area_4,Type_3
10970,2653,177,32,182,103,2512,216,238,129,1027,41.68,186.16,464.44,62.39,Type_4,Area_3,Type_3
4177,2341,320,17,395,216,911,174,221,186,1351,64.96,299.32,556.71,13.98,Type_6,Area_4,Type_3
15098,2653,343,10,192,41,1216,200,225,163,825,63.54,180.14,226.41,45.4,Type_11,Area_3,Type_3
2198,2059,340,18,95,56,150,178,210,169,731,81.87,332.55,1169.53,44.82,Type_10,Area_4,Type_3
3933,2289,160,20,120,35,339,236,240,124,446,67.37,441.07,270.52,26.12,Type_4,Area_4,Type_3
10822,2491,244,27,85,36,1319,155,249,223,1177,33.31,280.56,1089.35,50.85,Type_3,Area_3,Type_3
7092,2695,131,16,350,11,1541,244,230,109,957,85.39,244.35,436.87,13.86,Type_2,Area_3,Type_3
11976,2542,88,25,60,20,1020,247,190,57,552,81.64,304.97,155.52,29.6,Type_13,Area_3,Type_3
5721,2499,326,7,300,88,480,202,232,169,1676,36.28,161.43,505.29,58.86,Type_6,Area_4,Type_3
6855,2511,317,34,150,97,339,114,190,205,924,31.16,342.71,749.41,15.17,Type_10,Area_4,Type_3
8285,2614,154,19,301,55,1592,239,238,122,2335,65.27,305.2,774.13,55.3,Type_4,Area_3,Type_3
3233,2431,280,22,390,135,330,156,237,218,886,44.72,381.67,1179.17,8.15,Type_11,Area_4,Type_3
2055,2070,181,28,134,51,579,216,244,142,342,81.0,151.22,360.59,26.54,Type_1,Area_4,Type_3
3742,2140,23,35,30,18,932,177,144,82,335,79.04,323.81,380.59,49.98,Type_10,Area_4,Type_3
14997,2472,93,10,42,5,1530,237,224,118,671,40.67,208.71,221.57,13.99,Type_4,Area_3,Type_3
3873,2299,325,20,497,224,1282,167,214,185,1159,39.41,419.48,994.44,58.52,Type_10,Area_4,Type_3
10805,2625,47,8,170,33,1784,223,223,134,979,89.18,340.23,827.68,25.52,Type_3,Area_3,Type_3
7380,2522,197,18,42,8,1100,213,252,168,1666,35.35,247.6,876.5,47.68,Type_4,Area_3,Type_3
3268,2193,265,36,108,75,592,110,229,244,677,63.64,153.95,861.77,44.91,Type_10,Area_4,Type_3
4639,2268,311,41,124,39,1360,81,175,216,1082,75.11,344.64,396.41,36.26,Type_10,Area_4,Type_3
11944,2554,222,20,335,75,811,191,254,194,1416,81.57,314.33,314.77,23.19,Type_4,Area_3,Type_3
14982,2351,95,18,90,6,309,246,210,86,693,50.65,206.18,1151.78,63.6,Type_2,Area_3,Type_3
1923,2119,26,35,437,158,474,181,143,76,309,67.18,214.58,552.21,28.09,Type_5,Area_4,Type_3
11223,2461,177,28,153,56,1198,221,242,135,1087,75.89,420.89,1015.02,52.43,Type_4,Area_3,Type_3
11104,2602,232,19,450,176,2215,187,253,200,350,51.73,366.21,401.88,30.91,Type_4,Area_3,Type_3
2929,2075,282,28,95,71,247,133,229,230,531,75.25,159.23,979.73,26.55,Type_10,Area_4,Type_3
3964,2171,356,20,0,0,1130,184,201,151,480,65.0,398.66,517.78,57.87,Type_10,Area_4,Type_3
3143,2132,47,27,201,123,390,217,169,70,400,65.07,174.07,187.37,31.9,Type_6,Area_4,Type_3
13616,2806,90,4,247,23,940,226,233,143,845,74.8,237.43,1183.93,53.64,Type_2,Area_3,Type_3
12692,2153,33,27,60,21,1061,202,169,88,1523,74.04,380.58,622.83,9.14,Type_10,Area_4,Type_3
13784,2538,0,14,42,4,1300,199,213,151,1443,46.86,240.93,1185.29,48.44,Type_10,Area_3,Type_3
11118,2461,86,23,180,73,808,246,194,64,1236,61.73,415.72,415.0,58.23,Type_4,Area_3,Type_3
5699,2487,266,7,201,44,391,202,243,180,1861,89.05,290.35,926.23,64.5,Type_6,Area_4,Type_3
4112,2082,130,36,42,27,330,251,195,39,601,60.02,205.91,600.11,42.0,Type_1,Area_4,Type_3
7191,2606,141,15,247,78,891,241,235,119,1345,63.59,279.75,361.38,13.12,Type_2,Area_3,Type_3
3269,2315,204,14,234,58,914,212,252,172,752,67.71,370.87,667.82,51.61,Type_6,Area_4,Type_3
13222,2412,162,21,182,69,564,235,240,126,566,88.92,333.04,628.79,59.91,Type_3,Area_4,Type_3
5377,2451,86,7,190,33,819,230,229,132,1126,64.59,271.48,432.43,61.23,Type_6,Area_4,Type_3
5031,2409,334,23,134,20,1084,161,203,178,1140,48.17,173.37,649.79,60.26,Type_10,Area_4,Type_3
7078,2744,102,14,420,-16,1543,243,221,104,1041,68.24,266.21,237.11,61.5,Type_11,Area_3,Type_3
13991,2530,128,14,339,75,361,243,230,113,492,34.65,255.05,442.79,30.02,Type_4,Area_3,Type_3
7916,2566,279,9,480,96,841,196,241,184,892,44.69,375.01,1098.89,29.4,Type_2,Area_3,Type_3
5997,2361,129,28,323,67,390,252,210,64,977,60.19,276.87,514.21,44.1,Type_3,Area_4,Type_3
12667,2302,342,28,324,177,1064,150,184,165,1243,80.16,166.98,244.78,53.24,Type_10,Area_4,Type_3
4410,2345,30,25,247,101,1396,203,176,98,598,63.28,315.56,199.17,56.16,Type_10,Area_4,Type_3
5448,2293,130,27,67,31,1310,252,213,69,582,67.21,251.89,161.28,60.71,Type_3,Area_4,Type_3
2532,2139,27,27,283,106,426,198,172,97,331,79.71,221.62,817.14,35.5,Type_1,Area_4,Type_3
10892,2547,98,25,306,57,1003,251,196,58,819,35.51,402.28,504.8,19.38,Type_4,Area_3,Type_3
7547,2634,100,11,335,-4,1729,238,226,118,1812,76.77,376.15,489.86,19.24,Type_2,Area_3,Type_3
2014,2129,197,33,242,110,598,191,245,164,324,38.35,223.04,895.31,17.48,Type_1,Area_4,Type_3
10844,2489,226,27,153,68,1065,171,252,207,1332,47.49,253.81,173.59,52.91,Type_3,Area_3,Type_3
5953,2470,140,11,153,48,815,237,237,129,182,77.4,162.64,716.55,5.32,Type_2,Area_4,Type_3
5793,2491,310,17,272,63,395,171,226,194,1803,87.93,371.03,92.07,43.33,Type_10,Area_4,Type_3
7300,2559,170,10,60,8,1333,227,245,149,1283,68.36,304.58,759.12,17.74,Type_4,Area_3,Type_3
3439,2233,326,26,319,162,735,148,202,189,459,85.69,354.5,117.7,25.22,Type_10,Area_4,Type_3
6816,2458,12,23,201,80,671,190,186,126,1148,37.85,212.98,751.14,41.84,Type_10,Area_4,Type_3
3456,2376,249,24,497,16,268,163,249,219,750,40.04,360.63,722.34,56.22,Type_10,Area_4,Type_3
11116,2533,151,27,324,75,2151,242,227,96,212,82.6,406.83,1195.34,6.89,Type_4,Area_3,Type_3
10831,2608,164,28,361,152,1008,232,235,115,1048,43.74,374.07,1194.44,55.27,Type_3,Area_3,Type_3
11016,2400,106,27,150,63,342,253,196,51,811,85.44,300.34,1025.9,55.49,Type_4,Area_3,Type_3
14280,2759,307,5,474,69,1468,207,237,169,1855,64.14,304.01,278.03,48.65,Type_11,Area_3,Type_3
4473,2270,1,24,60,27,700,178,187,141,547,42.5,199.27,1024.7,50.01,Type_10,Area_4,Type_3
15040,2580,232,28,360,154,2126,163,251,214,277,54.89,289.48,874.7,45.34,Type_4,Area_3,Type_3
12093,2081,84,35,175,53,270,244,158,13,488,38.22,289.26,431.72,48.27,Type_1,Area_4,Type_3
12947,2362,343,25,150,61,277,161,193,165,306,61.67,179.6,779.16,42.63,Type_10,Area_4,Type_3
6749,2682,79,8,295,74,484,231,225,126,162,89.57,291.14,345.55,7.45,Type_10,Area_3,Type_3
10803,2480,43,18,153,37,808,221,198,106,934,34.01,220.26,1029.87,47.09,Type_11,Area_3,Type_3
3028,2099,288,24,60,21,1266,145,230,221,537,68.5,248.09,1049.6,34.03,Type_10,Area_4,Type_3
7322,2543,94,20,277,95,551,247,205,78,966,61.93,285.94,428.58,36.78,Type_2,Area_3,Type_3
11338,2477,133,23,361,69,351,249,222,87,1168,40.69,251.62,255.56,35.55,Type_2,Area_3,Type_3
13758,2607,222,12,382,93,787,205,251,181,1573,79.22,357.99,143.47,37.45,Type_4,Area_3,Type_3
11124,2624,202,14,295,198,2002,212,252,171,379,68.05,381.35,417.89,34.59,Type_4,Area_3,Type_3
5008,2340,289,22,268,98,769,154,232,216,339,80.85,171.2,1017.13,56.69,Type_10,Area_4,Type_3
11156,2452,202,11,42,6,1869,215,250,168,150,48.59,269.9,672.03,31.36,Type_2,Area_3,Type_3
2681,1965,78,22,170,60,175,242,193,70,722,46.06,441.44,1000.15,17.87,Type_3,Area_4,Type_3
12524,2338,336,15,300,128,979,187,219,171,785,54.24,238.52,800.55,8.52,Type_5,Area_4,Type_3
13641,2770,171,13,30,5,1158,229,245,146,949,60.76,388.83,263.97,31.48,Type_2,Area_3,Type_3
12617,2302,193,13,150,40,297,218,250,163,408,34.9,247.93,670.97,56.66,Type_4,Area_4,Type_3
1921,2092,59,25,90,28,150,230,178,66,503,71.74,302.93,598.34,35.63,Type_10,Area_4,Type_3
3140,2196,359,23,175,35,616,179,190,143,671,34.11,241.73,269.53,9.03,Type_10,Area_4,Type_3
13189,2283,272,26,85,28,541,143,237,228,1772,87.29,358.49,833.8,40.57,Type_4,Area_4,Type_3
8445,2669,144,15,285,35,2187,240,236,122,2474,40.78,252.79,617.35,55.05,Type_4,Area_3,Type_3
12286,2307,25,16,150,19,780,210,203,125,680,75.91,425.46,410.57,42.61,Type_2,Area_4,Type_3
11316,2603,170,33,270,3,474,223,232,114,1120,76.78,332.35,703.02,26.48,Type_4,Area_3,Type_3
11003,2489,172,14,67,14,926,229,246,145,785,65.47,317.21,1138.06,41.22,Type_4,Area_3,Type_3
12370,2146,303,19,150,82,484,165,228,202,390,80.45,333.35,507.67,53.64,Type_10,Area_4,Type_3
11212,2445,158,21,283,73,1194,238,238,120,1328,72.62,272.78,817.23,12.44,Type_4,Area_3,Type_3
3039,2068,275,38,134,69,335,93,216,247,541,34.05,244.74,1129.04,38.09,Type_10,Area_4,Type_3
12523,2311,290,20,256,124,882,161,233,211,607,68.89,377.07,798.25,9.89,Type_6,Area_4,Type_3
7302,2595,197,12,330,90,866,217,250,166,1498,55.82,431.89,475.78,32.56,Type_4,Area_3,Type_3
6898,2618,337,16,313,204,362,184,217,171,953,30.22,281.43,723.56,37.78,Type_6,Area_4,Type_3
3180,2141,143,26,175,132,379,247,223,87,395,71.11,373.67,672.36,11.54,Type_6,Area_4,Type_3
5376,2416,315,29,309,217,720,130,202,205,1583,77.64,438.27,1058.61,64.63,Type_10,Area_4,Type_3
2082,2028,136,30,175,76,212,250,212,67,424,33.91,367.19,389.44,42.38,Type_1,Area_4,Type_3
8134,2688,89,17,60,-1,2206,244,210,89,2546,52.42,283.56,1092.36,13.99,Type_11,Area_3,Type_3
12103,2097,74,18,170,64,301,238,204,91,492,88.77,337.35,1133.04,63.22,Type_1,Area_4,Type_3
11167,2440,161,14,30,9,1795,233,243,137,153,33.7,249.67,524.63,42.02,Type_2,Area_3,Type_3
6049,2535,273,4,331,31,60,209,241,170,1998,78.88,409.83,480.79,53.7,Type_6,Area_4,Type_3
5135,2285,327,24,421,78,270,154,205,186,1626,87.82,282.04,330.72,42.48,Type_10,Area_4,Type_3
7580,2620,203,11,404,75,1657,215,250,169,1926,72.33,426.48,562.04,64.76,Type_2,Area_3,Type_3
10647,2572,176,15,256,25,2106,226,247,149,1889,83.49,176.89,638.51,48.93,Type_2,Area_3,Type_3
7113,2659,132,17,297,-4,1507,245,228,105,953,54.48,204.94,1024.43,59.52,Type_4,Area_3,Type_3
6912,2700,103,5,309,31,853,229,233,138,395,88.67,327.51,507.27,25.9,Type_2,Area_3,Type_3
8132,2723,163,13,60,-3,2377,232,243,140,2324,66.51,179.12,596.33,51.27,Type_11,Area_3,Type_3
12001,2040,94,20,162,83,212,247,205,78,402,69.26,271.98,504.71,51.39,Type_1,Area_4,Type_3
5147,2294,312,32,180,97,899,118,198,211,1473,68.92,329.04,92.46,55.74,Type_10,Area_4,Type_3
12914,2335,205,10,234,60,582,215,249,169,725,36.99,153.05,1124.27,44.46,Type_4,Area_4,Type_3
3409,2304,359,31,360,147,757,158,166,133,837,44.49,305.7,951.85,51.39,Type_10,Area_4,Type_3
14950,2614,134,14,124,25,1398,242,232,117,283,48.04,442.91,1003.49,7.49,Type_4,Area_3,Type_3
12572,2362,268,22,350,109,384,159,243,220,690,78.68,395.65,724.35,15.5,Type_10,Area_4,Type_3
2488,2029,107,34,330,162,360,254,178,23,992,81.81,292.54,762.94,60.1,Type_3,Area_4,Type_3
15090,2499,43,34,277,92,1321,204,145,50,636,50.56,348.54,1123.83,32.86,Type_10,Area_3,Type_3
13629,2468,23,27,134,77,569,193,171,102,1087,83.57,198.87,614.65,34.26,Type_10,Area_4,Type_3
7455,2507,215,19,67,16,1146,197,254,187,1237,82.28,233.65,992.41,58.93,Type_4,Area_3,Type_3
7986,2558,149,12,510,109,531,236,239,131,684,76.92,346.8,267.33,37.97,Type_2,Area_3,Type_3
1873,2121,28,26,571,160,680,200,173,97,306,60.35,314.5,813.93,34.53,Type_5,Area_4,Type_3
15070,2555,217,31,242,135,1570,170,250,198,702,86.71,334.57,237.55,20.95,Type_4,Area_3,Type_3
3270,2087,145,35,127,78,365,243,210,64,390,71.32,369.67,300.16,31.83,Type_6,Area_4,Type_3
13723,2483,86,10,90,-2,175,235,223,119,1254,43.3,209.81,733.74,54.51,Type_10,Area_3,Type_3
15105,2566,259,10,421,-33,853,196,246,189,1110,81.97,295.56,672.14,10.24,Type_2,Area_3,Type_3
7093,2651,348,7,454,123,741,207,229,160,1045,71.36,191.34,906.76,37.98,Type_2,Area_3,Type_3
5396,2378,340,26,255,126,1231,155,192,170,1101,52.32,272.98,986.44,46.08,Type_10,Area_4,Type_3
3344,2117,22,30,162,93,570,186,161,96,541,39.39,190.61,180.2,22.09,Type_10,Area_4,Type_3
15006,2358,119,15,170,35,170,245,225,105,671,43.16,394.87,597.69,55.07,Type_4,Area_3,Type_3
12628,2197,352,26,0,0,1080,166,187,152,558,84.88,399.23,313.88,7.12,Type_10,Area_4,Type_3
4329,2285,5,19,108,25,417,192,199,140,492,35.17,207.63,1154.83,12.4,Type_10,Area_4,Type_3
2026,2026,343,25,42,19,108,160,192,165,391,45.61,350.97,281.02,13.68,Type_17,Area_4,Type_3
11110,2572,220,24,391,146,2165,184,254,196,268,69.35,167.67,957.34,30.31,Type_4,Area_3,Type_3
6554,2447,238,23,212,28,162,171,252,212,391,30.51,316.26,438.41,34.0,Type_10,Area_4,Type_3
6805,2510,309,20,301,96,127,163,223,199,716,56.0,365.72,315.42,18.13,Type_10,Area_4,Type_3
5471,2376,313,22,85,32,361,154,217,200,807,71.23,310.63,233.67,33.7,Type_10,Area_4,Type_3
5151,2419,69,15,162,38,1026,235,209,101,892,48.58,271.42,1136.67,41.49,Type_6,Area_4,Type_3
8618,2809,185,25,313,143,2117,215,247,150,2147,35.86,388.67,123.29,43.47,Type_10,Area_3,Type_3
2269,2145,310,25,382,133,433,145,214,206,571,44.25,383.81,672.11,5.62,Type_10,Area_4,Type_3
5367,2239,339,26,30,5,404,154,191,170,1026,66.68,251.65,281.36,19.43,Type_10,Area_4,Type_3
5173,2317,75,24,277,75,1298,241,189,66,914,31.26,305.52,591.32,30.25,Type_10,Area_4,Type_3
8138,2549,156,10,510,46,1024,232,242,141,1358,87.83,156.68,163.29,33.11,Type_2,Area_3,Type_3
5484,2336,308,31,234,125,648,119,203,215,1734,73.62,356.8,410.58,29.98,Type_10,Area_4,Type_3
6270,2469,90,28,255,71,816,249,184,45,631,68.29,215.15,1125.53,25.75,Type_1,Area_4,Type_3
10905,2571,220,30,120,51,1082,171,251,201,636,66.53,197.03,430.59,22.03,Type_4,Area_3,Type_3
8862,2760,346,8,481,80,1572,205,228,161,1895,79.03,254.49,1059.94,60.52,Type_11,Area_3,Type_3
12924,2379,321,23,60,30,1230,156,212,192,939,86.37,364.14,283.01,25.11,Type_10,Area_4,Type_3
11193,2486,207,32,124,66,1509,182,249,182,659,42.4,445.34,705.69,23.68,Type_4,Area_3,Type_3
8359,2731,132,21,408,97,2509,249,223,92,2167,33.1,283.51,1182.98,15.16,Type_10,Area_3,Type_3
2934,2052,55,27,150,37,484,224,170,62,576,62.67,362.61,103.57,41.98,Type_6,Area_4,Type_3
3790,2304,331,11,242,80,959,195,227,171,162,88.83,224.93,1061.67,57.49,Type_6,Area_4,Type_3
11320,2495,139,26,331,120,324,248,222,86,1106,86.83,360.26,806.72,48.02,Type_4,Area_3,Type_3
2427,2129,259,12,210,96,342,190,247,195,379,36.97,387.78,806.14,56.23,Type_1,Area_4,Type_3
2966,2096,323,17,150,92,313,173,220,185,511,72.07,285.18,275.27,23.77,Type_10,Area_4,Type_3
6048,2409,36,23,0,0,660,212,184,98,390,60.37,214.7,212.46,48.18,Type_1,Area_4,Type_3
10962,2513,220,24,42,11,1651,184,254,197,457,61.42,156.39,617.35,36.43,Type_4,Area_3,Type_3
5875,2461,34,14,120,18,256,217,210,125,1874,54.94,286.59,168.21,14.9,Type_6,Area_4,Type_3
11220,2412,50,17,124,6,1388,226,200,102,624,56.48,406.76,899.34,35.64,Type_10,Area_3,Type_3
5468,2458,298,17,297,133,350,172,232,200,395,81.5,262.34,382.77,6.48,Type_10,Area_4,Type_3
13325,2487,359,14,277,44,192,199,214,152,1856,69.55,434.71,268.74,24.14,Type_6,Area_4,Type_3
3192,2126,2,36,30,15,618,146,147,120,417,84.83,407.72,1049.96,54.78,Type_14,Area_4,Type_3
13790,2551,172,11,319,97,708,228,245,148,997,71.61,293.69,1185.37,63.5,Type_4,Area_3,Type_3
2700,1946,334,25,60,32,108,155,198,178,499,76.38,218.96,646.38,15.2,Type_10,Area_4,Type_3
10982,2325,61,9,255,60,234,227,222,128,1176,65.53,405.83,94.11,14.5,Type_2,Area_3,Type_3
11097,2585,211,18,457,67,2260,202,254,182,335,72.01,257.19,1056.36,12.7,Type_4,Area_3,Type_3
4391,2290,359,39,182,108,1358,134,139,120,1142,41.12,314.64,131.06,21.48,Type_10,Area_4,Type_3
8333,2810,116,20,595,181,2714,249,217,87,1911,78.18,151.13,420.24,6.56,Type_10,Area_3,Type_3
1908,2090,0,29,201,82,309,165,173,134,190,52.08,390.79,112.96,27.55,Type_5,Area_4,Type_3
2844,2320,316,25,134,7,564,146,210,200,484,87.06,257.69,220.83,6.08,Type_10,Area_4,Type_3
6001,2349,74,14,201,42,1012,236,212,104,977,68.9,273.35,480.47,28.63,Type_3,Area_4,Type_3
10658,2542,190,9,60,-4,2223,220,248,161,2089,62.33,273.18,1165.77,35.16,Type_2,Area_3,Type_3
4197,2307,18,23,134,63,1277,196,185,118,573,31.54,151.69,243.68,28.53,Type_10,Area_4,Type_3
13059,2390,75,14,297,65,360,236,213,104,513,79.25,206.3,123.98,19.93,Type_4,Area_4,Type_3
5502,2397,304,21,210,72,201,157,224,205,516,33.07,415.23,758.74,40.79,Type_10,Area_4,Type_3
7962,2608,45,11,0,0,2077,223,217,127,2224,48.9,386.77,295.88,49.07,Type_11,Area_3,Type_3
13224,2413,121,13,360,23,1026,241,229,116,1040,83.83,425.93,630.34,56.67,Type_2,Area_4,Type_3
2678,2059,78,39,150,119,175,237,140,0,297,33.49,333.23,879.63,48.78,Type_1,Area_4,Type_3
7258,2606,165,23,67,22,1966,233,240,125,1458,32.63,224.12,500.12,20.02,Type_4,Area_3,Type_3
5149,2433,331,14,127,9,997,185,221,175,1230,67.41,289.27,777.42,24.4,Type_10,Area_4,Type_3
12602,2278,223,25,108,48,1047,180,254,200,485,58.55,336.03,1109.66,28.82,Type_1,Area_4,Type_3
3045,2178,23,37,283,95,335,173,138,77,680,74.27,354.65,123.74,49.93,Type_10,Area_4,Type_3
2504,2055,312,28,42,19,566,134,207,207,571,87.36,446.92,542.66,63.17,Type_17,Area_4,Type_3
2340,2063,27,38,150,115,228,176,133,66,384,55.14,266.45,739.67,25.65,Type_10,Area_4,Type_3
2130,2013,256,16,0,0,404,181,248,204,437,55.65,439.65,1077.19,17.9,Type_17,Area_4,Type_3
12687,2324,132,14,85,17,1080,242,232,117,124,68.38,246.5,1006.44,32.05,Type_6,Area_4,Type_3
10874,2626,191,10,0,0,1590,220,248,161,95,46.85,399.59,750.57,35.22,Type_4,Area_3,Type_3
10832,2523,151,24,30,-6,1374,242,231,105,769,37.3,324.99,441.67,45.05,Type_3,Area_3,Type_3
14990,2476,180,21,67,7,1348,223,248,147,577,81.29,200.77,246.87,51.09,Type_4,Area_3,Type_3
4357,2336,332,21,175,46,1328,167,209,179,418,43.23,195.68,1067.39,38.78,Type_10,Area_4,Type_3
8247,2764,167,17,268,34,2355,232,244,137,2280,42.97,221.06,432.17,45.25,Type_4,Area_3,Type_3
7261,2612,126,17,309,98,832,246,226,103,1613,45.38,287.42,648.25,50.13,Type_4,Area_3,Type_3
